Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield,pesticide_effectiveness
France,1990,Wheat,64787,97701.0,11.96,867.0,10369.320000000002,25599.0,35033.8,0.6631082270577879
France,1991,Wheat,66764,103434.0,10.6,867.0,9190.199999999999,64787.0,42887.6,0.6454681684149466
France,1992,Wheat,63992,85249.0,11.15,867.0,9667.050000000001,66764.0,49791.4,0.7506392961876833
France,1993,Wheat,64739,91953.0,10.7,867.0,9276.9,63992.0,57176.2,0.7040368010092003
France,1994,Wheat,66685,89515.0,11.96,867.0,10369.320000000002,64739.0,65393.4,0.7449506233522499
France,1995,Wheat,65079,84011.0,11.69,867.0,10135.23,66685.0,65451.8,0.7746393372375375
France,1996,Wheat,71361,97890.0,10.14,867.0,8791.380000000001,65079.0,66371.2,0.7289842784321336
France,1997,Wheat,66288,109792.0,11.59,867.0,10048.53,71361.0,66830.4,0.6037543377082327
France,1998,Wheat,76063,107753.0,11.25,867.0,9753.75,66288.0,69095.2,0.7058949087736882
France,1999,Wheat,72395,114695.0,11.83,867.0,10256.61,76063.0,70237.2,0.6311902769059078
France,2000,Wheat,71175,97878.0,11.74,867.0,10178.58,72395.0,71456.4,0.7271733466831496
France,2001,Wheat,66169,99694.0,11.37,867.0,9857.789999999999,71175.0,70418.0,0.6637143287025428
France,2002,Wheat,74455,82448.0,11.87,867.0,10291.289999999999,66169.0,72051.4,0.9030430933061651
France,2004,Wheat,75788,76099.0,11.34,867.0,9831.78,74455.0,71996.4,0.9959001314060447
France,2005,Wheat,69887,78265.0,11.55,867.0,10013.85,75788.0,71494.8,0.8929420182454706
France,2006,Wheat,67414,71612.0,11.79,867.0,10221.929999999998,69887.0,70742.6,0.9413653945512687
France,2007,Wheat,62542,77255.0,11.75,867.0,10187.25,67414.0,70017.2,0.8095423009216113
France,2008,Wheat,71018,78577.0,11.28,867.0,9779.76,62542.0,69329.8,0.9037898648476673
France,2009,Wheat,74478,63676.0,11.46,867.0,9935.820000000002,71018.0,69067.8,1.1696216844386513
France,2010,Wheat,70405,61903.0,10.41,867.0,9025.47,74478.0,69171.4,1.1373255363142931
France,2011,Wheat,66563,61039.0,12.33,867.0,10690.11,70405.0,69001.2,1.0904816513761468
France,2012,Wheat,71512,63547.59,11.22,867.0,9727.74,66563.0,70795.2,1.1253121430388937
France,2013,Wheat,72656,66497.29,11.01,867.0,9545.67,71512.0,71122.8,1.0925995239877597
Germany,1991,Maize,68432,32006.0,7.6933333333333325,700.0,5385.333333333333,67762.0,68097.0,2.1380323054331867
Germany,1992,Maize,72348,29542.0,8.71,700.0,6097.000000000001,68432.0,69514.0,2.4489049859526792
Germany,1993,Maize,80227,25170.0,7.746666666666667,700.0,5422.666666666667,72348.0,72192.25,3.187279011560923
Germany,1994,Maize,70808,26330.0,8.933333333333334,700.0,6253.333333333334,80227.0,71915.4,2.689149671489879
Germany,1995,Maize,73664,30090.0,8.08,700.0,5656.0,70808.0,73095.8,2.448040942474494
Germany,1996,Maize,78272,31683.0,6.596666666666667,700.0,4617.666666666667,73664.0,75063.8,2.4703951521272565
Germany,1997,Maize,86577,30414.0,8.263333333333334,700.0,5784.333333333334,78272.0,77909.6,2.8465230971560085
Germany,1998,Maize,81561,33377.0,8.340000000000002,700.0,5838.000000000001,86577.0,78176.4,2.443555635448499
Germany,1999,Maize,87850,30019.0,8.716666666666667,700.0,6101.666666666667,81561.0,81584.8,2.926382411725516
Germany,2000,Maize,92119,35273.17,9.136666666666667,700.0,6395.666666666667,87850.0,85275.8,2.611514317700459
Germany,2001,Maize,88376,33423.49,8.156666666666666,700.0,5709.666666666666,92119.0,87296.6,2.6440493183291656
Germany,2002,Maize,93755,34431.72,8.793333333333333,700.0,6155.333333333333,88376.0,88732.2,2.722846176543706
Germany,2004,Maize,90966,34930.37,8.243333333333334,700.0,5770.333333333334,93755.0,90613.2,2.604134907963816
Germany,2005,Maize,92139,36386.27,8.17,700.0,5719.0,90966.0,91471.0,2.532176775009502
Germany,2006,Maize,80307,38540.15,8.88,700.0,6216.000000000001,92139.0,89108.6,2.083669013508938
Germany,2007,Maize,94475,40740.64,9.176666666666668,700.0,6423.666666666667,80307.0,90328.4,2.3188806341620025
Germany,2008,Maize,98099,43413.01,8.88,700.0,6216.000000000001,94475.0,91197.2,2.2596161930215612
Germany,2009,Maize,97500,39289.43,8.52,700.0,5964.0,98099.0,92504.0,2.4815203091439826
Germany,2010,Maize,90261,40832.42,7.1433333333333335,700.0,5000.333333333333,97500.0,92128.4,2.2104687777805534
Germany,2011,Maize,106243,43754.35,8.950000000000001,700.0,6265.000000000001,90261.0,97315.6,2.428114504854835
Germany,2012,Maize,104802,45522.5,8.346666666666666,700.0,5842.666666666666,106243.0,99381.0,2.302151635968236
Germany,2013,Maize,88276,43756.1,8.43,700.0,5901.0,104802.0,97416.4,2.017409746075494
Germany,1990,Potatoes,257764,31289.0,8.903333333333334,700.0,6232.333333333334,88276.0,129469.2,8.237903483541068
Germany,1991,Potatoes,298464,32006.0,7.6933333333333325,700.0,5385.333333333333,257764.0,171109.8,9.324960164963914
Germany,1992,Potatoes,301928,29542.0,8.71,700.0,6097.000000000001,298464.0,210246.8,10.219950580509765
Germany,1993,Potatoes,392539,25170.0,7.746666666666667,700.0,5422.666666666667,301928.0,267794.2,15.59489094592984
Germany,1994,Potatoes,329512,26330.0,8.933333333333334,700.0,6253.333333333334,392539.0,316041.4,12.514222779233602
Germany,1995,Potatoes,314059,30090.0,8.08,700.0,5656.0,329512.0,327300.4,10.436974510651025
Germany,1996,Potatoes,390096,31683.0,6.596666666666667,700.0,4617.666666666667,314059.0,345626.8,12.312081807852543
Germany,1997,Potatoes,384055,30414.0,8.263333333333334,700.0,5784.333333333334,390096.0,362052.2,12.627157652474109
Germany,1998,Potatoes,381394,33377.0,8.340000000000002,700.0,5838.000000000001,384055.0,359823.2,11.426508478638624
Germany,1999,Potatoes,374989,30019.0,8.716666666666667,700.0,6101.666666666667,381394.0,368918.6,12.49130579613591
Germany,2000,Potatoes,433437,35273.17,9.136666666666667,700.0,6395.666666666667,374989.0,392794.2,12.287659780513618
Germany,2001,Potatoes,407758,33423.49,8.156666666666666,700.0,5709.666666666666,433437.0,396326.6,12.199378359998912
Germany,2002,Potatoes,391226,34431.72,8.793333333333333,700.0,6155.333333333333,407758.0,397760.8,11.362041685931288
Germany,2004,Potatoes,441756,34930.37,8.243333333333334,700.0,5770.333333333334,391226.0,409833.2,12.646397779417182
Germany,2005,Potatoes,419798,36386.27,8.17,700.0,5719.0,441756.0,418795.0,11.536946849818632
Germany,2006,Potatoes,365680,38540.15,8.88,700.0,6216.000000000001,419798.0,405243.6,9.48804070454566
Germany,2007,Potatoes,423470,40740.64,9.176666666666668,700.0,6423.666666666667,365680.0,408386.0,10.394034211681218
Germany,2008,Potatoes,437606,43413.01,8.88,700.0,6216.000000000001,423470.0,417662.0,10.079833675811104
Germany,2009,Potatoes,443045,39289.43,8.52,700.0,5964.0,437606.0,417919.8,11.276155542202007
Germany,2010,Potatoes,398758,40832.42,7.1433333333333335,700.0,5000.333333333333,443045.0,413711.8,9.765481314080477
Germany,2011,Potatoes,457565,43754.35,8.950000000000001,700.0,6265.000000000001,398758.0,432088.8,10.45734978694034
Germany,2012,Potatoes,447570,45522.5,8.346666666666666,700.0,5842.666666666666,457565.0,436908.8,9.83162542423144
Germany,2013,Potatoes,398258,43756.1,8.43,700.0,5901.0,447570.0,429039.2,9.101562946356134
Germany,1990,Soybeans,19792,31289.0,8.903333333333334,700.0,6232.333333333334,398258.0,344388.6,0.6325343560242889
Germany,1991,Soybeans,23917,32006.0,7.6933333333333325,700.0,5385.333333333333,19792.0,269420.4,0.7472427906395476
Germany,1992,Soybeans,30000,29542.0,8.71,700.0,6097.000000000001,23917.0,183907.4,1.0154689774227397
Germany,1993,Soybeans,20000,25170.0,7.746666666666667,700.0,5422.666666666667,30000.0,98393.4,0.7945651742084144
Germany,1994,Soybeans,20000,26330.0,8.933333333333334,700.0,6253.333333333334,20000.0,22741.8,0.7595609737571684
Germany,1995,Soybeans,20587,30090.0,8.08,700.0,5656.0,20000.0,22900.8,0.6841580539031604
Germany,1996,Soybeans,20000,31683.0,6.596666666666667,700.0,4617.666666666667,20587.0,22117.4,0.6312334301224592
Germany,1997,Soybeans,20000,30414.0,8.263333333333334,700.0,5784.333333333334,20000.0,20117.4,0.6575702778234424
Germany,1998,Soybeans,21896,33377.0,8.340000000000002,700.0,5838.000000000001,20000.0,20496.6,0.6560009587153215
Germany,1999,Soybeans,26010,30019.0,8.716666666666667,700.0,6101.666666666667,21896.0,21698.6,0.8664223850766156
Germany,2000,Soybeans,20000,35273.17,9.136666666666667,700.0,6395.666666666667,26010.0,21581.2,0.566987118336165
Germany,2001,Soybeans,19584,33423.49,8.156666666666666,700.0,5709.666666666666,20000.0,21498.0,0.5859176908907212
Germany,2002,Soybeans,15337,34431.72,8.793333333333333,700.0,6155.333333333333,19584.0,20565.4,0.4454193569372388
Germany,2006,Soybeans,10000,38540.15,8.88,700.0,6216.000000000001,15337.0,18186.2,0.2594629376653265
Germany,2007,Soybeans,10000,40740.64,9.176666666666668,700.0,6423.666666666667,10000.0,14984.2,0.2454491277228899
Germany,2008,Soybeans,10000,43413.01,8.88,700.0,6216.000000000001,10000.0,12984.2,0.23034039011830512
Germany,2009,Soybeans,10000,39289.43,8.52,700.0,5964.0,10000.0,11067.4,0.2545149035019469
Germany,2010,Soybeans,20000,40832.42,7.1433333333333335,700.0,5000.333333333333,10000.0,12000.0,0.4897948788027062
Germany,2011,Soybeans,15000,43754.35,8.950000000000001,700.0,6265.000000000001,20000.0,13000.0,0.3428152214529195
Germany,2012,Soybeans,20000,45522.5,8.346666666666666,700.0,5842.666666666666,15000.0,15000.0,0.4393335310334223
Germany,2013,Soybeans,20000,43756.1,8.43,700.0,5901.0,20000.0,17000.0,0.4570686814254144
Germany,1990,Wheat,62734,31289.0,8.903333333333334,700.0,6232.333333333334,20000.0,27546.8,2.0049217002237136
Germany,1991,Wheat,67712,32006.0,7.6933333333333325,700.0,5385.333333333333,62734.0,37089.2,2.115537226231762
Germany,1992,Wheat,59811,29542.0,8.71,700.0,6097.000000000001,67712.0,46051.4,2.024540500287716
Germany,1993,Wheat,65841,25170.0,7.746666666666667,700.0,5422.666666666667,59811.0,55219.6,2.615748281752811
Germany,1994,Wheat,67684,26330.0,8.933333333333334,700.0,6253.333333333334,65841.0,64756.4,2.5705062473890092
Germany,1995,Wheat,68882,30090.0,8.08,700.0,5656.0,67684.0,65986.0,2.289122993586122
Germany,1996,Wheat,72932,31683.0,6.596666666666667,700.0,4617.666666666667,68882.0,67030.0,2.30185582628456
Germany,1997,Wheat,72902,30414.0,8.263333333333334,700.0,5784.333333333334,72932.0,69648.2,2.39690941969423
Germany,1998,Wheat,72035,33377.0,8.340000000000002,700.0,5838.000000000001,72902.0,70887.0,2.1581580681886274
Germany,1999,Wheat,75411,30019.0,8.716666666666667,700.0,6101.666666666667,72035.0,72432.4,2.5120253164556963
Germany,2000,Wheat,72826,35273.17,9.136666666666667,700.0,6395.666666666667,75411.0,73221.2,2.0645701939974774
Germany,2001,Wheat,78827,33423.49,8.156666666666666,700.0,5709.666666666666,72826.0,74400.2,2.358360591290997
Germany,2002,Wheat,69056,34431.72,8.793333333333333,700.0,6155.333333333333,78827.0,73631.0,2.0055342708911756
Germany,2004,Wheat,81716,34930.37,8.243333333333334,700.0,5770.333333333334,69056.0,75567.2,2.3393299489828197
Germany,2005,Wheat,74651,36386.27,8.17,700.0,5719.0,81716.0,75415.2,2.0515691339306303
Germany,2006,Wheat,72007,38540.15,8.88,700.0,6216.000000000001,74651.0,75251.4,1.8683147752467169
Germany,2007,Wheat,69611,40740.64,9.176666666666668,700.0,6423.666666666667,72007.0,73408.2,1.7085959229918088
Germany,2008,Wheat,80873,43413.01,8.88,700.0,6216.000000000001,69611.0,75771.6,1.8628318370037689
Germany,2009,Wheat,78091,39289.43,8.52,700.0,5964.0,80873.0,75046.6,1.9875323329370536
Germany,2010,Wheat,72120,40832.42,7.1433333333333335,700.0,5000.333333333333,78091.0,74540.4,1.7662003329625586
Germany,2011,Wheat,70139,43754.35,8.950000000000001,700.0,6265.000000000001,72120.0,74166.8,1.6029811211657548
Germany,2012,Wheat,73312,45522.5,8.346666666666666,700.0,5842.666666666666,70139.0,74907.0,1.6104209913561127
Germany,2013,Wheat,79979,43756.1,8.43,700.0,5901.0,73312.0,74728.2,1.8277948035861609
Ghana,1991,Cassava,106630,65.8,26.6,1187.0,31574.2,84170.0,95400.0,1596.2574850299402
Ghana,1992,Cassava,102591,65.8,26.47,1187.0,31419.89,106630.0,97797.0,1535.7934131736527
Ghana,1993,Cassava,112309,65.8,26.67,1187.0,31657.29,102591.0,101425.0,1681.2724550898204
Ghana,1994,Cassava,115776,65.8,26.62,1187.0,31597.940000000002,112309.0,104295.2,1733.1736526946108
Ghana,1995,Cassava,119924,65.8,26.87,1187.0,31894.690000000002,115776.0,111446.0,1795.2694610778444
Ghana,1996,Cassava,120392,1575.5,26.61,1187.0,31586.07,119924.0,114198.4,76.36663495084046
Ghana,1997,Cassava,118777,502.0,26.58,1187.0,31550.46,120392.0,117435.6,236.13717693836978
Ghana,1998,Cassava,113891,297.78,27.28,1187.0,32381.36,118777.0,117752.0,381.1868264274718
Ghana,1999,Cassava,122528,114.13,26.74,1187.0,31740.379999999997,113891.0,119102.4,1064.2577955354816
Ghana,2000,Cassava,122812,81.63,26.83,1187.0,31847.21,122528.0,119680.0,1486.2882730243255
Ghana,2001,Cassava,123436,82.0,26.76,1187.0,31764.120000000003,122812.0,120288.8,1487.1807228915663
Ghana,2002,Cassava,122489,89.88,26.92,1187.0,31954.04,123436.0,121031.2,1347.8102992957747
Ghana,2004,Cassava,124228,134.25,27.02,1187.0,32072.739999999998,122489.0,123098.6,918.5064695009243
Ghana,2005,Cassava,127560,166.16,27.06,1187.0,32120.219999999998,124228.0,124105.0,763.1012203876526
Ghana,2006,Cassava,122000,771.58,27.1,1187.0,32167.7,127560.0,123942.6,157.91244919619973
Ghana,2007,Cassava,127640,119.86,27.16,1187.0,32238.920000000002,122000.0,124783.4,1056.0979645871257
Ghana,2008,Cassava,135145,350.83,26.98,1187.0,32025.260000000002,127640.0,127314.6,384.12017167381975
Ghana,2009,Cassava,138074,378.97,27.14,1187.0,32215.18,135145.0,130083.8,363.3813195778614
Ghana,2010,Cassava,154330,378.97,27.57,1187.0,32725.59,138074.0,135437.8,406.1636444982498
Ghana,2011,Cassava,160124,378.97,27.11,1187.0,32179.57,154330.0,143062.6,421.4122167539542
Ghana,2012,Cassava,167489,378.97,26.86,1187.0,31882.82,160124.0,151032.4,440.7953259467852
Ghana,2013,Cassava,182704,378.97,27.24,1187.0,32333.879999999997,167489.0,160544.2,480.8379608916493
Ghana,1990,Maize,11889,65.8,26.73,1187.0,31728.510000000002,182704.0,135307.2,177.97904191616766
Ghana,1991,Maize,15260,65.8,26.6,1187.0,31574.2,11889.0,107493.2,228.4431137724551
Ghana,1992,Maize,12040,65.8,26.47,1187.0,31419.89,15260.0,77876.4,180.23952095808383
Ghana,1993,Maize,15092,65.8,26.67,1187.0,31657.29,12040.0,47397.0,225.92814371257487
Ghana,1994,Maize,14933,65.8,26.62,1187.0,31597.940000000002,15092.0,13842.8,223.54790419161677
Ghana,1995,Maize,15020,65.8,26.87,1187.0,31894.690000000002,14933.0,14469.0,224.85029940119762
Ghana,1996,Maize,15153,1575.5,26.61,1187.0,31586.07,15020.0,14447.6,9.611798287345385
Ghana,1997,Maize,15285,502.0,26.58,1187.0,31550.46,15153.0,15096.6,30.387673956262425
Ghana,1998,Maize,14850,297.78,27.28,1187.0,32381.36,15285.0,15048.2,49.70212196264811
Ghana,1999,Maize,14557,114.13,26.74,1187.0,31740.379999999997,14850.0,14973.0,126.43967688699732
Ghana,2000,Maize,14578,81.63,26.83,1187.0,31847.21,14557.0,14884.6,176.42502722981968
Ghana,2001,Maize,13150,82.0,26.76,1187.0,31764.120000000003,14578.0,14484.0,158.43373493975903
Ghana,2002,Maize,14900,89.88,26.92,1187.0,31954.04,13150.0,14407.0,163.9524647887324
Ghana,2004,Maize,15794,134.25,27.02,1187.0,32072.739999999998,14900.0,14595.8,116.77634011090574
Ghana,2005,Maize,15613,166.16,27.06,1187.0,32120.219999999998,15794.0,14807.0,93.4015314668581
Ghana,2006,Maize,14994,771.58,27.1,1187.0,32167.7,15613.0,14890.2,19.40769887908048
Ghana,2007,Maize,15437,119.86,27.16,1187.0,32238.920000000002,14994.0,15347.6,127.7262948866457
Ghana,2008,Maize,17371,350.83,26.98,1187.0,32025.260000000002,15437.0,15841.8,49.37327686666856
Ghana,2009,Maize,16969,378.97,27.14,1187.0,32215.18,17371.0,16076.8,44.65878885175145
Ghana,2010,Maize,18874,378.97,27.57,1187.0,32725.59,16969.0,16729.0,49.67234255335947
Ghana,2011,Maize,16458,378.97,27.11,1187.0,32179.57,18874.0,17021.8,43.3139458378293
Ghana,2012,Maize,18712,378.97,26.86,1187.0,31882.82,16458.0,17676.8,49.24599310471879
Ghana,2013,Maize,17240,378.97,27.24,1187.0,32333.879999999997,18712.0,17650.6,45.37200305287259
Ghana,1990,Plantains and others,61890,65.8,26.73,1187.0,31728.510000000002,17240.0,26634.8,926.497005988024
Ghana,1991,Plantains and others,67914,65.8,26.6,1187.0,31574.2,61890.0,36442.8,1016.6766467065869
Ghana,1992,Plantains and others,68873,65.8,26.47,1187.0,31419.89,67914.0,46925.8,1031.0329341317365
Ghana,1993,Plantains and others,80432,65.8,26.67,1187.0,31657.29,68873.0,59269.8,1204.0718562874251
Ghana,1994,Plantains and others,80365,65.8,26.62,1187.0,31597.940000000002,80432.0,71894.8,1203.0688622754492
Ghana,1995,Plantains and others,77059,65.8,26.87,1187.0,31894.690000000002,80365.0,74928.6,1153.5778443113772
Ghana,1996,Plantains and others,79711,1575.5,26.61,1187.0,31586.07,77059.0,77288.0,50.56200444021567
Ghana,1997,Plantains and others,80890,502.0,26.58,1187.0,31550.46,79711.0,79691.4,160.81510934393637
Ghana,1998,Plantains and others,77780,297.78,27.28,1187.0,32381.36,80890.0,79161.0,260.32532298011915
Ghana,1999,Plantains and others,81007,114.13,26.74,1187.0,31740.379999999997,77780.0,79289.4,703.6133066967776
Ghana,2000,Plantains and others,79071,81.63,26.83,1187.0,31847.21,81007.0,79691.8,956.9284763403123
Ghana,2001,Plantains and others,78227,82.0,26.76,1187.0,31764.120000000003,79071.0,79395.0,942.4939759036145
Ghana,2002,Plantains and others,82297,89.88,26.92,1187.0,31954.04,78227.0,79676.4,905.5567781690141
Ghana,2004,Plantains and others,84670,134.25,27.02,1187.0,32072.739999999998,82297.0,81054.4,626.0258780036969
Ghana,2005,Plantains and others,96276,166.16,27.06,1187.0,32120.219999999998,84670.0,84108.2,575.951184493898
Ghana,2006,Plantains and others,96990,771.58,27.1,1187.0,32167.7,96276.0,87692.0,125.54039711097879
Ghana,2007,Plantains and others,105924,119.86,27.16,1187.0,32238.920000000002,96990.0,93231.4,876.4189971868277
Ghana,2008,Plantains and others,107039,350.83,26.98,1187.0,32025.260000000002,105924.0,98179.8,304.23499985788595
Ghana,2009,Plantains and others,109659,378.97,27.14,1187.0,32215.18,107039.0,103177.6,288.5990999289417
Ghana,2010,Plantains and others,107868,378.97,27.57,1187.0,32725.59,109659.0,105496.0,283.8855699134142
Ghana,2011,Plantains and others,107574,378.97,27.11,1187.0,32179.57,107868.0,107612.8,283.11182461773296
Ghana,2012,Plantains and others,105443,378.97,26.86,1187.0,31882.82,107574.0,107516.6,277.503487117404
Ghana,2013,Plantains and others,108397,378.97,27.24,1187.0,32333.879999999997,105443.0,107788.2,285.2777850882964
Ghana,1990,"Rice, paddy",16510,65.8,26.73,1187.0,31728.510000000002,108397.0,89158.4,247.1556886227545
Ghana,1991,"Rice, paddy",15901,65.8,26.6,1187.0,31574.2,16510.0,70765.0,238.03892215568862
Ghana,1992,"Rice, paddy",16499,65.8,26.47,1187.0,31419.89,15901.0,52550.0,246.99101796407186
Ghana,1993,"Rice, paddy",20389,65.8,26.67,1187.0,31657.29,16499.0,35539.2,305.22455089820363
Ghana,1994,"Rice, paddy",20062,65.8,26.62,1187.0,31597.940000000002,20389.0,17872.2,300.3293413173653
Ghana,1995,"Rice, paddy",20192,65.8,26.87,1187.0,31894.690000000002,20062.0,18608.6,302.2754491017964
Ghana,1996,"Rice, paddy",20496,1575.5,26.61,1187.0,31586.07,20192.0,19527.6,13.000951474785918
Ghana,1997,"Rice, paddy",16746,502.0,26.58,1187.0,31550.46,20496.0,19577.0,33.29224652087475
Ghana,1998,"Rice, paddy",14847,297.78,27.28,1187.0,32381.36,16746.0,18468.6,49.69208112992838
Ghana,1999,"Rice, paddy",19919,114.13,26.74,1187.0,31740.379999999997,14847.0,18440.0,173.01311560844263
Ghana,2000,"Rice, paddy",21589,81.63,26.83,1187.0,31847.21,19919.0,18719.4,261.2731453467264
Ghana,2001,"Rice, paddy",20185,82.0,26.76,1187.0,31764.120000000003,21589.0,18657.2,243.19277108433735
Ghana,2002,"Rice, paddy",22799,89.88,26.92,1187.0,31954.04,20185.0,19867.8,250.8692781690141
Ghana,2004,"Rice, paddy",20253,134.25,27.02,1187.0,32072.739999999998,22799.0,20949.0,149.7449168207024
Ghana,2005,"Rice, paddy",23917,166.16,27.06,1187.0,32120.219999999998,20253.0,21748.6,143.07848767647764
Ghana,2006,"Rice, paddy",20000,771.58,27.1,1187.0,32167.7,23917.0,21430.8,25.887286753475365
Ghana,2007,"Rice, paddy",17015,119.86,27.16,1187.0,32238.920000000002,20000.0,20796.8,140.7827238126758
Ghana,2008,"Rice, paddy",22735,350.83,26.98,1187.0,32025.260000000002,17015.0,20784.0,64.61927635505785
Ghana,2009,"Rice, paddy",24109,378.97,27.14,1187.0,32215.18,22735.0,21555.2,63.449746032581515
Ghana,2010,"Rice, paddy",27126,378.97,27.57,1187.0,32725.59,24109.0,22197.0,71.38984656683422
Ghana,2011,"Rice, paddy",23495,378.97,27.11,1187.0,32179.57,27126.0,22896.0,61.83382898649893
Ghana,2012,"Rice, paddy",25386,378.97,26.86,1187.0,31882.82,23495.0,24570.2,66.81053767402689
Ghana,2013,"Rice, paddy",26378,378.97,27.24,1187.0,32333.879999999997,25386.0,25298.8,69.42127010027107
Ghana,1990,Sorghum,6310,65.8,26.73,1187.0,31728.510000000002,26378.0,21739.0,94.46107784431138
Ghana,1991,Sorghum,9193,65.8,26.6,1187.0,31574.2,6310.0,18152.4,137.61976047904193
Ghana,1992,Sorghum,8422,65.8,26.47,1187.0,31419.89,9193.0,15137.8,126.07784431137725
Ghana,1993,Sorghum,10604,65.8,26.67,1187.0,31657.29,8422.0,12181.4,158.7425149700599
Ghana,1994,Sorghum,10825,65.8,26.62,1187.0,31597.940000000002,10604.0,9070.8,162.05089820359282
Ghana,1995,Sorghum,10765,65.8,26.87,1187.0,31894.690000000002,10825.0,9961.8,161.15269461077844
Ghana,1996,Sorghum,11245,1575.5,26.61,1187.0,31586.07,10765.0,10372.2,7.132889311766571
Ghana,1997,Sorghum,10278,502.0,26.58,1187.0,31550.46,11245.0,10743.4,20.433399602385688
Ghana,1998,Sorghum,11656,297.78,27.28,1187.0,32381.36,10278.0,10953.8,39.01198206037888
Ghana,1999,Sorghum,9689,114.13,26.74,1187.0,31740.379999999997,11656.0,10726.6,84.15703986797534
Ghana,2000,Sorghum,9692,81.63,26.83,1187.0,31847.21,9689.0,10512.0,117.29396103110251
Ghana,2001,Sorghum,8499,82.0,26.76,1187.0,31764.120000000003,9692.0,9962.8,102.39759036144578
Ghana,2002,Sorghum,9375,89.88,26.92,1187.0,31954.04,8499.0,9782.2,103.15801056338029
Ghana,2004,Sorghum,9627,134.25,27.02,1187.0,32072.739999999998,9375.0,9376.4,71.17929759704252
Ghana,2005,Sorghum,10000,166.16,27.06,1187.0,32120.219999999998,9627.0,9438.6,59.82292414453219
Ghana,2006,Sorghum,9844,771.58,27.1,1187.0,32167.7,10000.0,9469.0,12.741722540060575
Ghana,2007,Sorghum,7427,119.86,27.16,1187.0,32238.920000000002,9844.0,9254.6,61.451265927519444
Ghana,2008,Sorghum,11997,350.83,26.98,1187.0,32025.260000000002,7427.0,9779.0,34.098854560441126
Ghana,2009,Sorghum,13119,378.97,27.14,1187.0,32215.18,11997.0,10477.4,34.52640997973524
Ghana,2010,Sorghum,12846,378.97,27.57,1187.0,32725.59,13119.0,11046.6,33.80793220517409
Ghana,2011,Sorghum,11790,378.97,27.11,1187.0,32179.57,12846.0,11435.8,31.028765428849646
Ghana,2012,Sorghum,12129,378.97,26.86,1187.0,31882.82,11790.0,12376.2,31.920941126931073
Ghana,2013,Sorghum,11369,378.97,27.24,1187.0,32333.879999999997,12129.0,12250.6,29.92078321972787
Ghana,1996,Sweet potatoes,13596,1575.5,26.61,1187.0,31586.07,11369.0,12346.0,8.624167459562322
Ghana,1997,Sweet potatoes,13593,502.0,26.58,1187.0,31550.46,13596.0,12495.4,27.02385685884692
Ghana,1998,Sweet potatoes,13617,297.78,27.28,1187.0,32381.36,13593.0,12860.8,45.575339714840354
Ghana,1999,Sweet potatoes,13846,114.13,26.74,1187.0,31740.379999999997,13617.0,13204.2,120.26404933553376
Ghana,2000,Sweet potatoes,13953,81.63,26.83,1187.0,31847.21,13846.0,13721.0,168.86118843035217
Ghana,2001,Sweet potatoes,14066,82.0,26.76,1187.0,31764.120000000003,13953.0,13815.0,169.46987951807228
Ghana,2002,Sweet potatoes,14071,89.88,26.92,1187.0,31954.04,14066.0,13910.6,154.8305457746479
Ghana,2004,Sweet potatoes,14259,134.25,27.02,1187.0,32072.739999999998,14071.0,14039.0,105.42698706099816
Ghana,2005,Sweet potatoes,13869,166.16,27.06,1187.0,32120.219999999998,14259.0,14043.6,82.9684134960517
Ghana,2006,Sweet potatoes,14765,771.58,27.1,1187.0,32167.7,13869.0,14206.0,19.11128944575319
Ghana,2007,Sweet potatoes,15242,119.86,27.16,1187.0,32238.920000000002,14765.0,14441.2,126.11285785206023
Ghana,2008,Sweet potatoes,15759,350.83,26.98,1187.0,32025.260000000002,15242.0,14778.8,44.791518631157096
Ghana,2009,Sweet potatoes,16326,378.97,27.14,1187.0,32215.18,15759.0,15192.2,42.96654999078874
Ghana,2010,Sweet potatoes,16904,378.97,27.57,1187.0,32725.59,16326.0,15799.2,44.487722714951175
Ghana,2011,Sweet potatoes,17687,378.97,27.11,1187.0,32179.57,16904.0,16383.6,46.548411716714476
Ghana,2012,Sweet potatoes,18243,378.97,26.86,1187.0,31882.82,17687.0,16983.8,48.01168513303681
Ghana,2013,Sweet potatoes,18243,378.97,27.24,1187.0,32333.879999999997,18243.0,17480.6,48.01168513303681
Ghana,1990,Yams,73451,65.8,26.73,1187.0,31728.510000000002,18243.0,28905.6,1099.565868263473
Ghana,1991,Yams,115790,65.8,26.6,1187.0,31574.2,73451.0,48682.8,1733.3832335329341
Ghana,1992,Yams,104034,65.8,26.47,1187.0,31419.89,115790.0,65952.2,1557.3952095808384
Ghana,1993,Yams,131606,65.8,26.67,1187.0,31657.29,104034.0,88624.8,1970.1497005988024
Ghana,1994,Yams,110256,65.8,26.62,1187.0,31597.940000000002,131606.0,107027.4,1650.5389221556886
Ghana,1995,Yams,120710,65.8,26.87,1187.0,31894.690000000002,110256.0,116479.2,1807.0359281437127
Ghana,1996,Yams,127793,1575.5,26.61,1187.0,31586.07,120710.0,118879.8,81.06121154456073
Ghana,1997,Yams,128490,502.0,26.58,1187.0,31550.46,127793.0,123771.0,255.44731610337973
